usuario_id,piso,habitacion,reporte,tipo_dano,fecha,estado,respuesta,fecha_creacion,fecha_respuesta,respondido_por
5,2,OBS 39,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3144873401
IP EQUIPO: 10.72.2.58


Buenos dias solicito de su amable colaboracion para el soporte de los siguientes llamados de enfermeria ( timbres )piso 2 observacion
cubiculo 1 fase 1 no tiene pulsador ; toma esta suelta
cubiculo 3 fase 1no suena el llamado a enfermeria
Cubiculo 4 fase 1 bombilla de llamado a enfermeria no alumbra
Cubiculo 33 fase 1 no suena llamado a enfermeria
Cubiculo 35 fase 1 falta suiche llamado a enfermeria
Cubiculo 36 no tiene cable llamado a enfermeria

Cubiculo 39 fase 2 no tiene cable llamado a enfermeria
Cubiculo 21 fase 1 no tiene cable llamado a enfermeria
Cubiculo 22 fase 1 no tiene cable llamado a enfermeria
Cubiculo 23 fase 1 no suena llamado a enfermeria

Cubiculo 29 fase 1 no suena llamado a enfermeria
Cubiculo 30 fase 1 no suena llamado a enfermeria
Cubiculo 31 fase 1 timbre llamado a enfermeria desprendido/ codigo azul no tiene suiche
Cubiculo 32 fase 1 no suena llamado a enfermeria
muchas gracias",Daño Fisico,2021/12/04 00:00:00,Finalizada,Se valida y el timbre tiene pulsador,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 21,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3144873401
IP EQUIPO: 10.72.2.58


Buenos dias solicito de su amable colaboracion para el soporte de los siguientes llamados de enfermeria ( timbres )piso 2 observacion
cubiculo 1 fase 1 no tiene pulsador ; toma esta suelta
cubiculo 3 fase 1no suena el llamado a enfermeria
Cubiculo 4 fase 1 bombilla de llamado a enfermeria no alumbra
Cubiculo 33 fase 1 no suena llamado a enfermeria
Cubiculo 35 fase 1 falta suiche llamado a enfermeria
Cubiculo 36 no tiene cable llamado a enfermeria

Cubiculo 39 fase 2 no tiene cable llamado a enfermeria
Cubiculo 21 fase 1 no tiene cable llamado a enfermeria
Cubiculo 22 fase 1 no tiene cable llamado a enfermeria
Cubiculo 23 fase 1 no suena llamado a enfermeria

Cubiculo 29 fase 1 no suena llamado a enfermeria
Cubiculo 30 fase 1 no suena llamado a enfermeria
Cubiculo 31 fase 1 timbre llamado a enfermeria desprendido/ codigo azul no tiene suiche
Cubiculo 32 fase 1 no suena llamado a enfermeria
muchas gracias",Daño Fisico,2021/12/04 00:00:00,Finalizada,Se valida y el timbre tiene pulsador,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 21,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3144873401
IP EQUIPO: 10.72.2.58


Buenos dias solicito de su amable colaboracion para el soporte de los siguientes llamados de enfermeria ( timbres )piso 2 observacion
cubiculo 1 fase 1 no tiene pulsador ; toma esta suelta
cubiculo 3 fase 1no suena el llamado a enfermeria
Cubiculo 4 fase 1 bombilla de llamado a enfermeria no alumbra
Cubiculo 33 fase 1 no suena llamado a enfermeria
Cubiculo 35 fase 1 falta suiche llamado a enfermeria
Cubiculo 36 no tiene cable llamado a enfermeria

Cubiculo 39 fase 2 no tiene cable llamado a enfermeria
Cubiculo 21 fase 1 no tiene cable llamado a enfermeria
Cubiculo 22 fase 1 no tiene cable llamado a enfermeria
Cubiculo 23 fase 1 no suena llamado a enfermeria

Cubiculo 29 fase 1 no suena llamado a enfermeria
Cubiculo 30 fase 1 no suena llamado a enfermeria
Cubiculo 31 fase 1 timbre llamado a enfermeria desprendido/ codigo azul no tiene suiche
Cubiculo 32 fase 1 no suena llamado a enfermeria
muchas gracias",Daño Fisico,2021/12/04 00:00:00,Finalizada,Se valida y el timbre tiene pulsador,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 23,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3144873401
IP EQUIPO: 10.72.2.58


Buenos dias solicito de su amable colaboracion para el soporte de los siguientes llamados de enfermeria ( timbres )piso 2 observacion
cubiculo 1 fase 1 no tiene pulsador ; toma esta suelta
cubiculo 3 fase 1no suena el llamado a enfermeria
Cubiculo 4 fase 1 bombilla de llamado a enfermeria no alumbra
Cubiculo 33 fase 1 no suena llamado a enfermeria
Cubiculo 35 fase 1 falta suiche llamado a enfermeria
Cubiculo 36 no tiene cable llamado a enfermeria

Cubiculo 39 fase 2 no tiene cable llamado a enfermeria
Cubiculo 21 fase 1 no tiene cable llamado a enfermeria
Cubiculo 22 fase 1 no tiene cable llamado a enfermeria
Cubiculo 23 fase 1 no suena llamado a enfermeria

Cubiculo 29 fase 1 no suena llamado a enfermeria
Cubiculo 30 fase 1 no suena llamado a enfermeria
Cubiculo 31 fase 1 timbre llamado a enfermeria desprendido/ codigo azul no tiene suiche
Cubiculo 32 fase 1 no suena llamado a enfermeria
muchas gracias",Daño Fisico,2021/12/04 00:00:00,Finalizada,Se verifica funcionaminto; se encuentra desconectado; se conecta y se deja operativo,2021/12/20 00:00:00,2021/12/20 00:00:00,5
5,2,OBS 29,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3144873401
IP EQUIPO: 10.72.2.58


Buenos dias solicito de su amable colaboracion para el soporte de los siguientes llamados de enfermeria ( timbres )piso 2 observacion
cubiculo 1 fase 1 no tiene pulsador ; toma esta suelta
cubiculo 3 fase 1no suena el llamado a enfermeria
Cubiculo 4 fase 1 bombilla de llamado a enfermeria no alumbra
Cubiculo 33 fase 1 no suena llamado a enfermeria
Cubiculo 35 fase 1 falta suiche llamado a enfermeria
Cubiculo 36 no tiene cable llamado a enfermeria

Cubiculo 39 fase 2 no tiene cable llamado a enfermeria
Cubiculo 21 fase 1 no tiene cable llamado a enfermeria
Cubiculo 22 fase 1 no tiene cable llamado a enfermeria
Cubiculo 23 fase 1 no suena llamado a enfermeria

Cubiculo 29 fase 1 no suena llamado a enfermeria
Cubiculo 30 fase 1 no suena llamado a enfermeria
Cubiculo 31 fase 1 timbre llamado a enfermeria desprendido/ codigo azul no tiene suiche
Cubiculo 32 fase 1 no suena llamado a enfermeria
muchas gracias",Daño Fisico,2021/12/04 00:00:00,Finalizada,Se realiza la validacion y el timbre realiza el llamado sin incovenientes,2021/12/20 00:00:00,2021/12/20 00:00:00,5
5,2,OBS 30,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3144873401
IP EQUIPO: 10.72.2.58


Buenos dias solicito de su amable colaboracion para el soporte de los siguientes llamados de enfermeria ( timbres )piso 2 observacion
cubiculo 1 fase 1 no tiene pulsador ; toma esta suelta
cubiculo 3 fase 1no suena el llamado a enfermeria
Cubiculo 4 fase 1 bombilla de llamado a enfermeria no alumbra
Cubiculo 33 fase 1 no suena llamado a enfermeria
Cubiculo 35 fase 1 falta suiche llamado a enfermeria
Cubiculo 36 no tiene cable llamado a enfermeria

Cubiculo 39 fase 2 no tiene cable llamado a enfermeria
Cubiculo 21 fase 1 no tiene cable llamado a enfermeria
Cubiculo 22 fase 1 no tiene cable llamado a enfermeria
Cubiculo 23 fase 1 no suena llamado a enfermeria

Cubiculo 29 fase 1 no suena llamado a enfermeria
Cubiculo 30 fase 1 no suena llamado a enfermeria
Cubiculo 31 fase 1 timbre llamado a enfermeria desprendido/ codigo azul no tiene suiche
Cubiculo 32 fase 1 no suena llamado a enfermeria
muchas gracias",Daño Fisico,2021/12/04 00:00:00,Finalizada,Se trae  pulsador para revisarlo y repararlo,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 31,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3144873401
IP EQUIPO: 10.72.2.58


Buenos dias solicito de su amable colaboracion para el soporte de los siguientes llamados de enfermeria ( timbres )piso 2 observacion
cubiculo 1 fase 1 no tiene pulsador ; toma esta suelta
cubiculo 3 fase 1no suena el llamado a enfermeria
Cubiculo 4 fase 1 bombilla de llamado a enfermeria no alumbra
Cubiculo 33 fase 1 no suena llamado a enfermeria
Cubiculo 35 fase 1 falta suiche llamado a enfermeria
Cubiculo 36 no tiene cable llamado a enfermeria

Cubiculo 39 fase 2 no tiene cable llamado a enfermeria
Cubiculo 21 fase 1 no tiene cable llamado a enfermeria
Cubiculo 22 fase 1 no tiene cable llamado a enfermeria
Cubiculo 23 fase 1 no suena llamado a enfermeria

Cubiculo 29 fase 1 no suena llamado a enfermeria
Cubiculo 30 fase 1 no suena llamado a enfermeria
Cubiculo 31 fase 1 timbre llamado a enfermeria desprendido/ codigo azul no tiene suiche
Cubiculo 32 fase 1 no suena llamado a enfermeria
muchas gracias",Daño Fisico,2021/12/04 00:00:00,Finalizada,Se realiza la validacion y el timbre realiza el llamado sin incovenientes,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 32,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3144873401
IP EQUIPO: 10.72.2.58


Buenos dias solicito de su amable colaboracion para el soporte de los siguientes llamados de enfermeria ( timbres )piso 2 observacion
cubiculo 1 fase 1 no tiene pulsador ; toma esta suelta
cubiculo 3 fase 1no suena el llamado a enfermeria
Cubiculo 4 fase 1 bombilla de llamado a enfermeria no alumbra
Cubiculo 33 fase 1 no suena llamado a enfermeria
Cubiculo 35 fase 1 falta suiche llamado a enfermeria
Cubiculo 36 no tiene cable llamado a enfermeria

Cubiculo 39 fase 2 no tiene cable llamado a enfermeria
Cubiculo 21 fase 1 no tiene cable llamado a enfermeria
Cubiculo 22 fase 1 no tiene cable llamado a enfermeria
Cubiculo 23 fase 1 no suena llamado a enfermeria

Cubiculo 29 fase 1 no suena llamado a enfermeria
Cubiculo 30 fase 1 no suena llamado a enfermeria
Cubiculo 31 fase 1 timbre llamado a enfermeria desprendido/ codigo azul no tiene suiche
Cubiculo 32 fase 1 no suena llamado a enfermeria
muchas gracias",Timbre No Funciona,2021/12/04 00:00:00,Finalizada,Se realiza la validacion y el timbre realiza el llamado sin incovenientes,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,5,UCI 12,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: HOSPITALIZACION
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.72.2.58

Buenos dias

solicito de su colaboracion para ajustar el tablero del suiche del llamado de pacientes que esta desprendido del cubiculo 12 piso 5 fase 1


gracias",Daño Fisico,2021/12/03 00:00:00,Finalizada,Se valida en el servicio y se va a la habitación reportada y no presenta falla.,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 9,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.72.2.58

Buenas tardes

por favor el arreglo de los siguientes novedades en el piso 2 observacion

Llamado enfermería cable en mal estado suelto cubiculo 9 fase 1
Llamado enfermería cable en mal estado suelto cubiculo 2 fase 1
Llamado enfermería cable reventado cubiculo 6 fase 1
Llamado enfermería cubiculo 10 no suena fase 1
Llamado enfermería cubiculo 18 no suena fase 1
Llamado enfermería cubiculo 19 no suena fase 1
Llamado enfermería cubiculo 21 no suena fase 2
Llamado enfermería no tiene cable cubiculo 23 fase 2
Llamado enfermería no suena cubiculo 25 fase
Llamado enfermería no tiene cable cubiculo 33 fase 2
Llamado enfermería cubiculo 27 no suena; cable suelto fase 2
Llamado enfermería no tiene cable cubiculo 26 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 30 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 29 fase 2

Gracias",Timbre No Funciona,2021/12/02 00:00:00,Finalizada,Se revisa cable y se encuentra en perfectas condiciones,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 2,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.72.2.58

Buenas tardes

por favor el arreglo de los siguientes novedades en el piso 2 observacion

Llamado enfermería cable en mal estado suelto cubiculo 9 fase 1
Llamado enfermería cable en mal estado suelto cubiculo 2 fase 1
Llamado enfermería cable reventado cubiculo 6 fase 1
Llamado enfermería cubiculo 10 no suena fase 1
Llamado enfermería cubiculo 18 no suena fase 1
Llamado enfermería cubiculo 19 no suena fase 1
Llamado enfermería cubiculo 21 no suena fase 2
Llamado enfermería no tiene cable cubiculo 23 fase 2
Llamado enfermería no suena cubiculo 25 fase
Llamado enfermería no tiene cable cubiculo 33 fase 2
Llamado enfermería cubiculo 27 no suena; cable suelto fase 2
Llamado enfermería no tiene cable cubiculo 26 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 30 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 29 fase 2

Gracias",Timbre No Funciona,2021/12/02 00:00:00,Finalizada,Se cambia el timbre de la habitación ya que el que tenia se encontraba los cables sueltos,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 6,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.72.2.58

Buenas tardes

por favor el arreglo de los siguientes novedades en el piso 2 observacion

Llamado enfermería cable en mal estado suelto cubiculo 9 fase 1
Llamado enfermería cable en mal estado suelto cubiculo 2 fase 1
Llamado enfermería cable reventado cubiculo 6 fase 1
Llamado enfermería cubiculo 10 no suena fase 1
Llamado enfermería cubiculo 18 no suena fase 1
Llamado enfermería cubiculo 19 no suena fase 1
Llamado enfermería cubiculo 21 no suena fase 2
Llamado enfermería no tiene cable cubiculo 23 fase 2
Llamado enfermería no suena cubiculo 25 fase
Llamado enfermería no tiene cable cubiculo 33 fase 2
Llamado enfermería cubiculo 27 no suena; cable suelto fase 2
Llamado enfermería no tiene cable cubiculo 26 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 30 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 29 fase 2

Gracias",Pulsador Dañado,2021/12/02 00:00:00,Finalizada,Se revisa la habitacion y el timbre se encuentra con pulsador,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 10,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.72.2.58

Buenas tardes

por favor el arreglo de los siguientes novedades en el piso 2 observacion

Llamado enfermería cable en mal estado suelto cubiculo 9 fase 1
Llamado enfermería cable en mal estado suelto cubiculo 2 fase 1
Llamado enfermería cable reventado cubiculo 6 fase 1
Llamado enfermería cubiculo 10 no suena fase 1
Llamado enfermería cubiculo 18 no suena fase 1
Llamado enfermería cubiculo 19 no suena fase 1
Llamado enfermería cubiculo 21 no suena fase 2
Llamado enfermería no tiene cable cubiculo 23 fase 2
Llamado enfermería no suena cubiculo 25 fase
Llamado enfermería no tiene cable cubiculo 33 fase 2
Llamado enfermería cubiculo 27 no suena; cable suelto fase 2
Llamado enfermería no tiene cable cubiculo 26 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 30 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 29 fase 2

Gracias",Daño Fisico,2021/12/02 00:00:00,Finalizada,Re realiza la validacion y el timbre realiza el llamado sin incovenientes,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 18,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.72.2.58

Buenas tardes

por favor el arreglo de los siguientes novedades en el piso 2 observacion

Llamado enfermería cable en mal estado suelto cubiculo 9 fase 1
Llamado enfermería cable en mal estado suelto cubiculo 2 fase 1
Llamado enfermería cable reventado cubiculo 6 fase 1
Llamado enfermería cubiculo 10 no suena fase 1
Llamado enfermería cubiculo 18 no suena fase 1
Llamado enfermería cubiculo 19 no suena fase 1
Llamado enfermería cubiculo 21 no suena fase 2
Llamado enfermería no tiene cable cubiculo 23 fase 2
Llamado enfermería no suena cubiculo 25 fase
Llamado enfermería no tiene cable cubiculo 33 fase 2
Llamado enfermería cubiculo 27 no suena; cable suelto fase 2
Llamado enfermería no tiene cable cubiculo 26 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 30 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 29 fase 2

Gracias",Daño Fisico,2021/12/02 00:00:00,Finalizada,Se cambia timbre por que se encuentra arrancado el conectro del pulsador,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 19,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.72.2.58

Buenas tardes

por favor el arreglo de los siguientes novedades en el piso 2 observacion

Llamado enfermería cable en mal estado suelto cubiculo 9 fase 1
Llamado enfermería cable en mal estado suelto cubiculo 2 fase 1
Llamado enfermería cable reventado cubiculo 6 fase 1
Llamado enfermería cubiculo 10 no suena fase 1
Llamado enfermería cubiculo 18 no suena fase 1
Llamado enfermería cubiculo 19 no suena fase 1
Llamado enfermería cubiculo 21 no suena fase 2
Llamado enfermería no tiene cable cubiculo 23 fase 2
Llamado enfermería no suena cubiculo 25 fase
Llamado enfermería no tiene cable cubiculo 33 fase 2
Llamado enfermería cubiculo 27 no suena; cable suelto fase 2
Llamado enfermería no tiene cable cubiculo 26 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 30 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 29 fase 2

Gracias",Daño Fisico,2021/12/02 00:00:00,Finalizada,Se cambia ya que los cables internos estan desoldados,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 21,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.72.2.58

Buenas tardes

por favor el arreglo de los siguientes novedades en el piso 2 observacion

Llamado enfermería cable en mal estado suelto cubiculo 9 fase 1
Llamado enfermería cable en mal estado suelto cubiculo 2 fase 1
Llamado enfermería cable reventado cubiculo 6 fase 1
Llamado enfermería cubiculo 10 no suena fase 1
Llamado enfermería cubiculo 18 no suena fase 1
Llamado enfermería cubiculo 19 no suena fase 1
Llamado enfermería cubiculo 21 no suena fase 2
Llamado enfermería no tiene cable cubiculo 23 fase 2
Llamado enfermería no suena cubiculo 25 fase
Llamado enfermería no tiene cable cubiculo 33 fase 2
Llamado enfermería cubiculo 27 no suena; cable suelto fase 2
Llamado enfermería no tiene cable cubiculo 26 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 30 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 29 fase 2

Gracias",Pulsador Dañado,2021/12/02 00:00:00,Finalizada,Re realiza la validacion y el timbre realiza el llamado sin incovenientes,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 23,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.72.2.58

Buenas tardes

por favor el arreglo de los siguientes novedades en el piso 2 observacion

Llamado enfermería cable en mal estado suelto cubiculo 9 fase 1
Llamado enfermería cable en mal estado suelto cubiculo 2 fase 1
Llamado enfermería cable reventado cubiculo 6 fase 1
Llamado enfermería cubiculo 10 no suena fase 1
Llamado enfermería cubiculo 18 no suena fase 1
Llamado enfermería cubiculo 19 no suena fase 1
Llamado enfermería cubiculo 21 no suena fase 2
Llamado enfermería no tiene cable cubiculo 23 fase 2
Llamado enfermería no suena cubiculo 25 fase
Llamado enfermería no tiene cable cubiculo 33 fase 2
Llamado enfermería cubiculo 27 no suena; cable suelto fase 2
Llamado enfermería no tiene cable cubiculo 26 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 30 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 29 fase 2

Gracias",Daño Fisico,2021/12/02 00:00:00,Finalizada,Se realiza validadacion con solictud ya hecha,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 25,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.72.2.58

Buenas tardes

por favor el arreglo de los siguientes novedades en el piso 2 observacion

Llamado enfermería cable en mal estado suelto cubiculo 9 fase 1
Llamado enfermería cable en mal estado suelto cubiculo 2 fase 1
Llamado enfermería cable reventado cubiculo 6 fase 1
Llamado enfermería cubiculo 10 no suena fase 1
Llamado enfermería cubiculo 18 no suena fase 1
Llamado enfermería cubiculo 19 no suena fase 1
Llamado enfermería cubiculo 21 no suena fase 2
Llamado enfermería no tiene cable cubiculo 23 fase 2
Llamado enfermería no suena cubiculo 25 fase
Llamado enfermería no tiene cable cubiculo 33 fase 2
Llamado enfermería cubiculo 27 no suena; cable suelto fase 2
Llamado enfermería no tiene cable cubiculo 26 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 30 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 29 fase 2

Gracias",Timbre No Funciona,2021/12/02 00:00:00,Finalizada,Se realiza la validacion y el timbre realiza el llamado sin incovenientes,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 33,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.72.2.58

Buenas tardes

por favor el arreglo de los siguientes novedades en el piso 2 observacion

Llamado enfermería cable en mal estado suelto cubiculo 9 fase 1
Llamado enfermería cable en mal estado suelto cubiculo 2 fase 1
Llamado enfermería cable reventado cubiculo 6 fase 1
Llamado enfermería cubiculo 10 no suena fase 1
Llamado enfermería cubiculo 18 no suena fase 1
Llamado enfermería cubiculo 19 no suena fase 1
Llamado enfermería cubiculo 21 no suena fase 2
Llamado enfermería no tiene cable cubiculo 23 fase 2
Llamado enfermería no suena cubiculo 25 fase
Llamado enfermería no tiene cable cubiculo 33 fase 2
Llamado enfermería cubiculo 27 no suena; cable suelto fase 2
Llamado enfermería no tiene cable cubiculo 26 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 30 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 29 fase 2

Gracias",Timbre No Funciona,2021/12/02 00:00:00,Finalizada,Se revisa la habitacion y el timbre se encuentra con pulsador,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 27,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.72.2.58

Buenas tardes

por favor el arreglo de los siguientes novedades en el piso 2 observacion

Llamado enfermería cable en mal estado suelto cubiculo 9 fase 1
Llamado enfermería cable en mal estado suelto cubiculo 2 fase 1
Llamado enfermería cable reventado cubiculo 6 fase 1
Llamado enfermería cubiculo 10 no suena fase 1
Llamado enfermería cubiculo 18 no suena fase 1
Llamado enfermería cubiculo 19 no suena fase 1
Llamado enfermería cubiculo 21 no suena fase 2
Llamado enfermería no tiene cable cubiculo 23 fase 2
Llamado enfermería no suena cubiculo 25 fase
Llamado enfermería no tiene cable cubiculo 33 fase 2
Llamado enfermería cubiculo 27 no suena; cable suelto fase 2
Llamado enfermería no tiene cable cubiculo 26 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 30 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 29 fase 2

Gracias",Daño Fisico,2021/12/02 00:00:00,Finalizada,Se realiza la validacion y el timbre realiza el llamado sin incovenientes,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 26,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.72.2.58

Buenas tardes

por favor el arreglo de los siguientes novedades en el piso 2 observacion

Llamado enfermería cable en mal estado suelto cubiculo 9 fase 1
Llamado enfermería cable en mal estado suelto cubiculo 2 fase 1
Llamado enfermería cable reventado cubiculo 6 fase 1
Llamado enfermería cubiculo 10 no suena fase 1
Llamado enfermería cubiculo 18 no suena fase 1
Llamado enfermería cubiculo 19 no suena fase 1
Llamado enfermería cubiculo 21 no suena fase 2
Llamado enfermería no tiene cable cubiculo 23 fase 2
Llamado enfermería no suena cubiculo 25 fase
Llamado enfermería no tiene cable cubiculo 33 fase 2
Llamado enfermería cubiculo 27 no suena; cable suelto fase 2
Llamado enfermería no tiene cable cubiculo 26 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 30 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 29 fase 2

Gracias",Timbre Arrancado,2021/12/02 00:00:00,Finalizada,Se encuentra timbre arrancado; se cambia y se soluciona fallo.,2021/12/13 00:00:00,2021/12/13 00:00:00,5
5,2,OBS 30,"NOMBRE CONTACTO: NURY OYOLA
SEDE: CLINICA NUEVA EL LAGO
AREA: OBSERVACION
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.72.2.58

Buenas tardes

por favor el arreglo de los siguientes novedades en el piso 2 observacion

Llamado enfermería cable en mal estado suelto cubiculo 9 fase 1
Llamado enfermería cable en mal estado suelto cubiculo 2 fase 1
Llamado enfermería cable reventado cubiculo 6 fase 1
Llamado enfermería cubiculo 10 no suena fase 1
Llamado enfermería cubiculo 18 no suena fase 1
Llamado enfermería cubiculo 19 no suena fase 1
Llamado enfermería cubiculo 21 no suena fase 2
Llamado enfermería no tiene cable cubiculo 23 fase 2
Llamado enfermería no suena cubiculo 25 fase
Llamado enfermería no tiene cable cubiculo 33 fase 2
Llamado enfermería cubiculo 27 no suena; cable suelto fase 2
Llamado enfermería no tiene cable cubiculo 26 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 30 fase 2
Llamado enfermería revision de cable esta suelto cubiculo 29 fase 2

Gracias",Daño Fisico,2021/12/02 00:00:00,Finalizada,Se recoge pulsador para arreglar cable,2021/12/13 00:00:00,2021/12/13 00:00:00,5
